Label,SMS,lenght,Tokens,lemmatized_text,SMS_without_stopwords
1,urgent! please call 09061743810 from landline. your abta complimentary for* tenerife holiday or #5000 cash await collection sae tandcs box 326 cw25wx 150 ppm,153,"['urgent', '!', 'please', 'call', '09061743810', 'from', 'landline', '.', 'your', 'abta', 'complimentary', 'for', '*', 'tenerife', 'holiday', 'or', '#', '5000', 'cash', 'await', 'collection', 'sae', 'tandcs', 'box', '326', 'cw25wx', '150', 'ppm']","['urgent', '!', 'please', 'call', '09061743810', 'from', 'landline', '.', 'your', 'abta', 'complimentary', 'for', '*', 'tenerife', 'holiday', 'or', '#', '5000', 'cash', 'await', 'collection', 'sae', 'tandcs', 'box', '326', 'cw25wx', '150', 'ppm']","['urgent', '!', 'please', 'call', '09061743810', 'landline', '.', 'abta', 'complimentary', '*', 'tenerife', 'holiday', '#', '5000', 'cash', 'await', 'collection', 'sae', 'tandcs', 'box', '326', 'cw25wx', '150', 'ppm']"
0,the length is e same but e top shorter no i got a fringe now. i thk i am not going liao. too lazy. dun want to distract you also.,123,"['the', 'length', 'is', 'e', 'same', 'but', 'e', 'top', 'shorter', 'no', 'i', 'got', 'a', 'fringe', 'now', '.', 'i', 'thk', 'i', 'am', 'not', 'going', 'liao', '.', 'too', 'lazy', '.', 'dun', 'want', 'to', 'distract', 'you', 'also', '.']","['the', 'length', 'be', 'e', 'same', 'but', 'e', 'top', 'short', 'no', 'I', 'get', 'a', 'fringe', 'now', '.', 'I', 'thk', 'I', 'be', 'not', 'go', 'liao', '.', 'too', 'lazy', '.', 'dun', 'want', 'to', 'distract', 'you', 'also', '.']","['length', 'e', 'e', 'top', 'short', 'get', 'fringe', '.', 'thk', 'go', 'liao', '.', 'lazy', '.', 'dun', 'want', 'distract', 'also', '.']"
0,s..antha num corrct dane,24,"['s', '..', 'antha', 'num', 'corrct', 'dane']","['s', '..', 'antha', 'num', 'corrct', 'dane']","['..', 'antha', 'num', 'corrct', 'dane']"
0,the basketis gettin full so i might be by tonight,49,"['the', 'basketis', 'gettin', 'full', 'so', 'i', 'might', 'be', 'by', 'tonight']","['the', 'basketis', 'gettin', 'full', 'so', 'I', 'might', 'be', 'by', 'tonight']","['basketis', 'gettin', 'full', 'might', 'tonight']"
0,hi darlin ive just got back and i had a really nice night and thanks so much for the lift see you tomorrow xxx,108,"['hi', 'darlin', 'ive', 'just', 'got', 'back', 'and', 'i', 'had', 'a', 'really', 'nice', 'night', 'and', 'thanks', 'so', 'much', 'for', 'the', 'lift', 'see', 'you', 'tomorrow', 'xxx']","['hi', 'darlin', 'I', 've', 'just', 'get', 'back', 'and', 'I', 'have', 'a', 'really', 'nice', 'night', 'and', 'thank', 'so', 'much', 'for', 'the', 'lift', 'see', 'you', 'tomorrow', 'xxx']","['hi', 'darlin', 'get', 'back', 'really', 'nice', 'night', 'thank', 'much', 'lift', 'see', 'tomorrow', 'xxx']"
0,no other valentines huh? the proof is on your fb page. ugh i am so glad i really didn't watch your rupaul show you tool!,119,"['no', 'other', 'valentines', 'huh', '?', 'the', 'proof', 'is', 'on', 'your', 'fb', 'page', '.', 'ugh', 'i', 'am', 'so', 'glad', 'i', 'really', 'did', ""n't"", 'watch', 'your', 'rupaul', 'show', 'you', 'tool', '!']","['no', 'other', 'valentine', 'huh', '?', 'the', 'proof', 'be', 'on', 'your', 'fb', 'page', '.', 'ugh', 'I', 'be', 'so', 'glad', 'I', 'really', 'do', 'not', 'watch', 'your', 'rupaul', 'show', 'you', 'tool', '!']","['valentine', 'huh', '?', 'proof', 'fb', 'page', '.', 'ugh', 'glad', 'really', 'watch', 'rupaul', 'show', 'tool', '!']"
1,free tones hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p provided by tones2you.co.uk,129,"['free', 'tones', 'hope', 'you', 'enjoyed', 'your', 'new', 'content', '.', 'text', 'stop', 'to', '61610', 'to', 'unsubscribe', '.', 'help:08712400602450p', 'provided', 'by', 'tones2you.co.uk']","['free', 'tone', 'hope', 'you', 'enjoy', 'your', 'new', 'content', '.', 'text', 'stop', 'to', '61610', 'to', 'unsubscribe', '.', 'help:08712400602450p', 'provide', 'by', 'tones2you.co.uk']","['free', 'tone', 'hope', 'enjoy', 'new', 'content', '.', 'text', 'stop', '61610', 'unsubscribe', '.', 'help:08712400602450p', 'provide', 'tones2you.co.uk']"
0,eh den sat you book e kb liao huh...,34,"['eh', 'den', 'sat', 'you', 'book', 'e', 'kb', 'liao', 'huh', '...']","['eh', 'den', 'sit', 'you', 'book', 'e', 'kb', 'liao', 'huh', '...']","['eh', 'den', 'sit', 'book', 'e', 'kb', 'liao', 'huh', '...']"
0,have you been practising your curtsey?,38,"['have', 'you', 'been', 'practising', 'your', 'curtsey', '?']","['have', 'you', 'be', 'practise', 'your', 'curtsey', '?']","['practise', 'curtsey', '?']"
0,lol boo i was hoping for a laugh,32,"['lol', 'boo', 'i', 'was', 'hoping', 'for', 'a', 'laugh']","['lol', 'boo', 'I', 'be', 'hope', 'for', 'a', 'laugh']","['lol', 'boo', 'hope', 'laugh']"
0,"yeh i am def up4 something sat,just got payed2day & i havbeen given a£50 pay rise 4my work & havebeen made preschoolco-ordinator 2i am feelingood luv",149,"['yeh', 'i', 'am', 'def', 'up4', 'something', 'sat', ',', 'just', 'got', 'payed2day', '&', 'i', 'havbeen', 'given', 'a£50', 'pay', 'rise', '4my', 'work', '&', 'havebeen', 'made', 'preschoolco-ordinator', '2i', 'am', 'feelingood', 'luv']","['yeh', 'I', 'be', 'def', 'up4', 'something', 'sit', ',', 'just', 'get', 'payed2day', '&', 'I', 'havbeen', 'give', 'a£50', 'pay', 'rise', '4my', 'work', '&', 'havebeen', 'make', 'preschoolco', '-', 'ordinator', '2i', 'be', 'feelingood', 'luv']","['yeh', 'def', 'up4', 'something', 'sit', ',', 'get', 'payed2day', '&', 'havbeen', 'give', 'a£50', 'pay', 'rise', '4my', 'work', '&', 'havebeen', 'make', 'preschoolco', '-', 'ordinator', '2i', 'feelingood', 'luv']"
0,"well, i have to leave for my class babe ... you never came back to me ... :-( ... hope you have a nice sleep, my love",117,"['well', ',', 'i', 'have', 'to', 'leave', 'for', 'my', 'class', 'babe', '...', 'you', 'never', 'came', 'back', 'to', 'me', '...', ':', '-', '(', '...', 'hope', 'you', 'have', 'a', 'nice', 'sleep', ',', 'my', 'love']","['well', ',', 'I', 'have', 'to', 'leave', 'for', 'my', 'class', 'babe', '...', 'you', 'never', 'come', 'back', 'to', 'I', '...', ':', '-', '(', '...', 'hope', 'you', 'have', 'a', 'nice', 'sleep', ',', 'my', 'love']","['well', ',', 'leave', 'class', 'babe', '...', 'never', 'come', 'back', '...', ':', '-', '(', '...', 'hope', 'nice', 'sleep', ',', 'love']"
0,lmao whereis your fish memory when i need it?,45,"['lmao', 'whereis', 'your', 'fish', 'memory', 'when', 'i', 'need', 'it', '?']","['lmao', 'whereis', 'your', 'fish', 'memory', 'when', 'I', 'need', 'it', '?']","['lmao', 'whereis', 'fish', 'memory', 'need', '?']"
0,but i will b going to sch on mon. my sis need to take smth.,55,"['but', 'i', 'will', 'b', 'going', 'to', 'sch', 'on', 'mon', '.', 'my', 'sis', 'need', 'to', 'take', 'smth', '.']","['but', 'I', 'will', 'b', 'go', 'to', 'sch', 'on', 'mon', '.', 'my', 'sis', 'need', 'to', 'take', 'smth', '.']","['b', 'go', 'sch', 'mon', '.', 'sis', 'need', 'take', 'smth', '.']"
0,idea will soon get converted to live:),38,"['idea', 'will', 'soon', 'get', 'converted', 'to', 'live', ':', ')']","['idea', 'will', 'soon', 'get', 'convert', 'to', 'live', ':', ')']","['idea', 'soon', 'get', 'convert', 'live', ':', ')']"
1,themob>yo yo yo-here comes a new selection of hot downloads for our members to get for free! just click & open the next link sent to your fone...,143,"['themob', '>', 'yo', 'yo', 'yo-here', 'comes', 'a', 'new', 'selection', 'of', 'hot', 'downloads', 'for', 'our', 'members', 'to', 'get', 'for', 'free', '!', 'just', 'click', '&', 'open', 'the', 'next', 'link', 'sent', 'to', 'your', 'fone', '...']","['themob', '>', 'yo', 'yo', 'yo', '-', 'here', 'come', 'a', 'new', 'selection', 'of', 'hot', 'download', 'for', 'our', 'member', 'to', 'get', 'for', 'free', '!', 'just', 'click', '&', 'open', 'the', 'next', 'link', 'send', 'to', 'your', 'fone', '...']","['themob', '>', 'yo', 'yo', 'yo', '-', 'come', 'new', 'selection', 'hot', 'download', 'member', 'get', 'free', '!', 'click', '&', 'open', 'next', 'link', 'send', 'fone', '...']"
0,s....s...india going to draw the series after many years in south african soil..,80,"['s', '....', 's', '...', 'india', 'going', 'to', 'draw', 'the', 'series', 'after', 'many', 'years', 'in', 'south', 'african', 'soil', '..']","['s', '....', 's', '...', 'india', 'go', 'to', 'draw', 'the', 'series', 'after', 'many', 'year', 'in', 'south', 'african', 'soil', '..']","['....', '...', 'india', 'go', 'draw', 'series', 'many', 'year', 'south', 'african', 'soil', '..']"
0,"goodmorning, today i am late for  &let;decimalandgt; min.",54,"['goodmorning', ',', 'today', 'i', 'am', 'late', 'for', '&', 'let', ';', 'decimalandgt', ';', 'min', '.']","['goodmorning', ',', 'today', 'I', 'be', 'late', 'for', '&', 'let', ';', 'decimalandgt', ';', 'min', '.']","['goodmorning', ',', 'today', 'late', '&', 'let', ';', 'decimalandgt', ';', 'min', '.']"
0,can't take any major roles in community outreach. you rock mel,62,"['ca', ""n't"", 'take', 'any', 'major', 'roles', 'in', 'community', 'outreach', '.', 'you', 'rock', 'mel']","['can', 'not', 'take', 'any', 'major', 'role', 'in', 'community', 'outreach', '.', 'you', 'rock', 'mel']","['take', 'major', 'role', 'community', 'outreach', '.', 'rock', 'mel']"
0,shopping lot. them raining mah hard to leave orchard.,52,"['shopping', 'lot', '.', 'them', 'raining', 'mah', 'hard', 'to', 'leave', 'orchard', '.']","['shopping', 'lot', '.', 'they', 'rain', 'mah', 'hard', 'to', 'leave', 'orchard', '.']","['shopping', 'lot', '.', 'rain', 'mah', 'hard', 'leave', 'orchard', '.']"
0,hi here. have birth at on the  to  at 8lb 7oz. mother and baby doing brilliantly.,81,"['hi', 'here', '.', 'have', 'birth', 'at', 'on', 'the', 'to', 'at', '8lb', '7oz', '.', 'mother', 'and', 'baby', 'doing', 'brilliantly', '.']","['hi', 'here', '.', 'have', 'birth', 'at', 'on', 'the', 'to', 'at', '8', 'lb', '7', 'oz', '.', 'mother', 'and', 'baby', 'do', 'brilliantly', '.']","['hi', '.', 'birth', '8', 'lb', '7', 'oz', '.', 'mother', 'baby', 'brilliantly', '.']"
0,see the forwarding message for proof,36,"['see', 'the', 'forwarding', 'message', 'for', 'proof']","['see', 'the', 'forward', 'message', 'for', 'proof']","['see', 'forward', 'message', 'proof']"
0,"i can't keep going through this. it was never my intention to run you out, but if you choose to do that rather than keep the room clean so *i* do not have to say no to visitors, then maybe thatis the best choice. yes, i wanted you to be embarassed, so maybe you'd feel for once how i feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. i've tried everything. i do not know what else to do.",431,"['i', 'ca', ""n't"", 'keep', 'going', 'through', 'this', '.', 'it', 'was', 'never', 'my', 'intention', 'to', 'run', 'you', 'out', ',', 'but', 'if', 'you', 'choose', 'to', 'do', 'that', 'rather', 'than', 'keep', 'the', 'room', 'clean', 'so', '*', 'i', '*', 'do', 'not', 'have', 'to', 'say', 'no', 'to', 'visitors', ',', 'then', 'maybe', 'thatis', 'the', 'best', 'choice', '.', 'yes', ',', 'i', 'wanted', 'you', 'to', 'be', 'embarassed', ',', 'so', 'maybe', 'you', ""'d"", 'feel', 'for', 'once', 'how', 'i', 'feel', 'when', 'i', 'have', 'a', 'friend', 'who', 'wants', 'to', 'drop', 'buy', 'and', 'i', 'have', 'to', 'say', 'no', ',', 'as', 'happened', 'this', 'morning', '.', 'i', ""'ve"", 'tried', 'everything', '.', 'i', 'do', 'not', 'know', 'what', 'else', 'to', 'do', '.']","['I', 'can', 'not', 'keep', 'go', 'through', 'this', '.', 'it', 'be', 'never', 'my', 'intention', 'to', 'run', 'you', 'out', ',', 'but', 'if', 'you', 'choose', 'to', 'do', 'that', 'rather', 'than', 'keep', 'the', 'room', 'clean', 'so', '*', 'I', '*', 'do', 'not', 'have', 'to', 'say', 'no', 'to', 'visitor', ',', 'then', 'maybe', 'thatis', 'the', 'good', 'choice', '.', 'yes', ',', 'I', 'want', 'you', 'to', 'be', 'embarasse', ',', 'so', 'maybe', 'you', 'would', 'feel', 'for', 'once', 'how', 'I', 'feel', 'when', 'I', 'have', 'a', 'friend', 'who', 'want', 'to', 'drop', 'buy', 'and', 'I', 'have', 'to', 'say', 'no', ',', 'as', 'happen', 'this', 'morning', '.', 'I', ""'"", 've', 'try', 'everything', '.', 'I', 'do', 'not', 'know', 'what', 'else', 'to', 'do', '.']","['keep', 'go', '.', 'never', 'intention', 'run', ',', 'choose', 'rather', 'keep', 'room', 'clean', '*', '*', 'say', 'visitor', ',', 'maybe', 'thatis', 'good', 'choice', '.', 'yes', ',', 'want', 'embarasse', ',', 'maybe', 'would', 'feel', 'feel', 'friend', 'want', 'drop', 'buy', 'say', ',', 'happen', 'morning', '.', ""'"", 'try', 'everything', '.', 'know', 'else', '.']"
0,dunno lei... i thk mum lazy to gone out... i neva ask her yet...,62,"['dunno', 'lei', '...', 'i', 'thk', 'mum', 'lazy', 'to', 'gone', 'out', '...', 'i', 'neva', 'ask', 'her', 'yet', '...']","['dunno', 'lei', '...', 'I', 'thk', 'mum', 'lazy', 'to', 'go', 'out', '...', 'I', 'neva', 'ask', 'she', 'yet', '...']","['dunno', 'lei', '...', 'thk', 'mum', 'lazy', 'go', '...', 'neva', 'ask', 'yet', '...']"
0,"do whatever you want. you know what the rules are. we had a talk earlier this week about what had to start happening, you showing responsibility. yet, every week it is can i bend the rule this way? what about that way? do whatever. i am tired of having thia same argument with you every week. and a    movie doesnt inlude the previews. you're still getting in after one.",375,"['do', 'whatever', 'you', 'want', '.', 'you', 'know', 'what', 'the', 'rules', 'are', '.', 'we', 'had', 'a', 'talk', 'earlier', 'this', 'week', 'about', 'what', 'had', 'to', 'start', 'happening', ',', 'you', 'showing', 'responsibility', '.', 'yet', ',', 'every', 'week', 'it', 'is', 'can', 'i', 'bend', 'the', 'rule', 'this', 'way', '?', 'what', 'about', 'that', 'way', '?', 'do', 'whatever', '.', 'i', 'am', 'tired', 'of', 'having', 'thia', 'same', 'argument', 'with', 'you', 'every', 'week', '.', 'and', 'a', '&', 'let', ';', '#', '&', 'get', ';', 'movie', 'doesnt', 'inlude', 'the', 'previews', '.', 'you', ""'re"", 'still', 'getting', 'in', 'after', 'one', '.']","['do', 'whatever', 'you', 'want', '.', 'you', 'know', 'what', 'the', 'rule', 'be', '.', 'we', 'have', 'a', 'talk', 'early', 'this', 'week', 'about', 'what', 'have', 'to', 'start', 'happen', ',', 'you', 'show', 'responsibility', '.', 'yet', ',', 'every', 'week', 'it', 'be', 'can', 'I', 'bend', 'the', 'rule', 'this', 'way', '?', 'what', 'about', 'that', 'way', '?', 'do', 'whatever', '.', 'I', 'be', 'tired', 'of', 'have', 'thia', 'same', 'argument', 'with', 'you', 'every', 'week', '.', 'and', 'a', '&', 'let', ';', '#', '&', 'get', ';', 'movie', 'do', 'not', 'inlude', 'the', 'preview', '.', 'you', 'be', 'still', 'get', 'in', 'after', 'one', '.']","['whatever', 'want', '.', 'know', 'rule', '.', 'talk', 'early', 'week', 'start', 'happen', ',', 'show', 'responsibility', '.', 'yet', ',', 'every', 'week', 'bend', 'rule', 'way', '?', 'way', '?', 'whatever', '.', 'tired', 'thia', 'argument', 'every', 'week', '.', '&', 'let', ';', '#', '&', 'get', ';', 'movie', 'inlude', 'preview', '.', 'still', 'get', 'one', '.']"
0,"beautiful truth against gravity.. read carefully: ""our heart feels light when someone is in it.. but it feels very heavy when someone leaves it.."" goodmorning",158,"['beautiful', 'truth', 'against', 'gravity', '..', 'read', 'carefully', ':', '``', 'our', 'heart', 'feels', 'light', 'when', 'someone', 'is', 'in', 'it', '..', 'but', 'it', 'feels', 'very', 'heavy', 'when', 'someone', 'leaves', 'it', '..', ""''"", 'goodmorning']","['beautiful', 'truth', 'against', 'gravity', '..', 'read', 'carefully', ':', '`', '`', 'our', 'heart', 'feel', 'light', 'when', 'someone', 'be', 'in', 'it', '..', 'but', 'it', 'feel', 'very', 'heavy', 'when', 'someone', 'leave', 'it', '..', ""''"", 'goodmorning']","['beautiful', 'truth', 'gravity', '..', 'read', 'carefully', ':', '`', '`', 'heart', 'feel', 'light', 'someone', '..', 'feel', 'heavy', 'someone', 'leave', '..', ""''"", 'goodmorning']"
1,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,118,"['great', 'news', '!', 'call', 'freefone', '08006344447', 'to', 'claim', 'your', 'guaranteed', '£1000', 'cash', 'or', '£2000', 'gift', '.', 'speak', 'to', 'a', 'live', 'operator', 'now', '!']","['great', 'news', '!', 'call', 'freefone', '08006344447', 'to', 'claim', 'your', 'guarantee', '£', '1000', 'cash', 'or', '£', '2000', 'gift', '.', 'speak', 'to', 'a', 'live', 'operator', 'now', '!']","['great', 'news', '!', 'call', 'freefone', '08006344447', 'claim', 'guarantee', '£', '1000', 'cash', '£', '2000', 'gift', '.', 'speak', 'live', 'operator', '!']"
0,ambrith..madurai..met you in arun dha marrge..remembr?,52,"['ambrith', '..', 'madurai', '..', 'met', 'you', 'in', 'arun', 'dha', 'marrge', '..', 'remembr', '?']","['ambrith', '..', 'madurai', '..', 'meet', 'you', 'in', 'arun', 'dha', 'marrge', '..', 'remembr', '?']","['ambrith', '..', 'madurai', '..', 'meet', 'arun', 'dha', 'marrge', '..', 'remembr', '?']"
0,just re read it and i have no shame but tell me how he takes it and if he runs i will blame you for ever!! not really for ever just a long time ,138,"['just', 're', 'read', 'it', 'and', 'i', 'have', 'no', 'shame', 'but', 'tell', 'me', 'how', 'he', 'takes', 'it', 'and', 'if', 'he', 'runs', 'i', 'will', 'blame', 'you', 'for', 'ever', '!', '!', 'not', 'really', 'for', 'ever', 'just', 'a', 'long', 'time']","['just', 're', 'read', 'it', 'and', 'I', 'have', 'no', 'shame', 'but', 'tell', 'I', 'how', 'he', 'take', 'it', 'and', 'if', 'he', 'run', 'I', 'will', 'blame', 'you', 'for', 'ever', '!', '!', 'not', 'really', 'for', 'ever', 'just', 'a', 'long', 'time']","['read', 'shame', 'tell', 'take', 'run', 'blame', 'ever', '!', '!', 'really', 'ever', 'long', 'time']"
0,"princess, is your kitty shaved or natural?",42,"['princess', ',', 'is', 'your', 'kitty', 'shaved', 'or', 'natural', '?']","['princess', ',', 'be', 'your', 'kitty', 'shave', 'or', 'natural', '?']","['princess', ',', 'kitty', 'shave', 'natural', '?']"
0,"better than bb. if he wont use it, his wife will or them doctor",63,"['better', 'than', 'bb', '.', 'if', 'he', 'wont', 'use', 'it', ',', 'his', 'wife', 'will', 'or', 'them', 'doctor']","['well', 'than', 'bb', '.', 'if', 'he', 'will', 'not', 'use', 'it', ',', 'his', 'wife', 'will', 'or', 'they', 'doctor']","['well', 'bb', '.', 'use', ',', 'wife', 'doctor']"
0,ya it came a while ago,22,"['ya', 'it', 'came', 'a', 'while', 'ago']","['ya', 'it', 'come', 'a', 'while', 'ago']","['ya', 'come', 'ago']"
0,from tomorrow onwards eve 6 to 3 work.,38,"['from', 'tomorrow', 'onwards', 'eve', '6', 'to', '3', 'work', '.']","['from', 'tomorrow', 'onwards', 'eve', '6', 'to', '3', 'work', '.']","['tomorrow', 'onwards', 'eve', '6', '3', 'work', '.']"
0,anything lot but toa payoh got place to walk meh...,50,"['anything', 'lot', 'but', 'toa', 'payoh', 'got', 'place', 'to', 'walk', 'meh', '...']","['anything', 'lot', 'but', 'toa', 'payoh', 'get', 'place', 'to', 'walk', 'meh', '...']","['anything', 'lot', 'toa', 'payoh', 'get', 'place', 'walk', 'meh', '...']"
0,"i do not have anybodyis number, i still haven't thought up a tactful way to ask alex",83,"['i', 'do', 'not', 'have', 'anybodyis', 'number', ',', 'i', 'still', 'have', ""n't"", 'thought', 'up', 'a', 'tactful', 'way', 'to', 'ask', 'alex']","['I', 'do', 'not', 'have', 'anybodyis', 'number', ',', 'I', 'still', 'have', 'not', 'think', 'up', 'a', 'tactful', 'way', 'to', 'ask', 'alex']","['anybodyis', 'number', ',', 'still', 'think', 'tactful', 'way', 'ask', 'alex']"
